run_id,mode,atr_period,breakout_period,stop_period,stop_atr_multiple,alpha,max_cumulative_loss_pct,max_consecutive_losses,total_return,cagr,sharpe,max_drawdown,win_rate,profit_factor,total_trades,annual_vol,calmar,final_value,date_range
159,B,15,20,12,1.5,0.2,0.15,8,112.18,7.8139,0.3992,26.4486,31.58,4.444,57,0.0,0.2954,212179.97,2014-01-01~2024-01-01
160,A,15,20,12,2.0,0.0,0.15,8,149.3085,9.5668,0.5251,24.3668,40.48,3.3063,84,0.0,0.3926,249308.48,2014-01-01~2024-01-01
161,B,15,20,12,2.0,0.0,0.15,8,96.4515,6.9866,0.3742,27.7434,28.81,4.8744,59,0.0,0.2518,196451.52,2014-01-01~2024-01-01
162,A,15,20,12,2.0,0.05,0.15,8,183.7751,10.9951,0.6107,24.1957,41.98,3.6092,81,0.0,0.4544,283775.09,2014-01-01~2024-01-01
163,B,15,20,12,2.0,0.05,0.15,8,96.1985,6.9729,0.376,27.5964,28.81,4.8709,59,0.0,0.2527,196198.5,2014-01-01~2024-01-01
164,A,15,20,12,2.0,0.1,0.15,8,174.0845,10.61,0.593,26.0926,40.24,3.7036,82,0.0,0.4066,274084.48,2014-01-01~2024-01-01
165,B,15,20,12,2.0,0.1,0.15,8,114.1439,7.9133,0.4058,26.5933,30.36,4.911,56,0.0,0.2976,214143.86,2014-01-01~2024-01-01
166,A,15,20,12,2.0,0.15,0.15,8,175.3341,10.6603,0.6003,25.7177,40.96,3.6074,83,0.0,0.4145,275334.12,2014-01-01~2024-01-01
167,B,15,20,12,2.0,0.15,0.15,8,108.6356,7.6324,0.394,26.323,30.36,4.666,56,0.0,0.29,208635.63,2014-01-01~2024-01-01
168,A,15,20,12,2.0,0.2,0.15,8,163.0942,10.1582,0.5763,25.4818,40.48,3.6039,84,0.0,0.3986,263094.18,2014-01-01~2024-01-01
169,B,15,20,12,2.0,0.2,0.15,8,112.18,7.8139,0.3992,26.4486,31.58,4.444,57,0.0,0.2954,212179.97,2014-01-01~2024-01-01
170,A,15,20,12,2.5,0.0,0.15,8,149.3085,9.5668,0.5251,24.3668,40.48,3.3063,84,0.0,0.3926,249308.48,2014-01-01~2024-01-01
171,B,15,20,12,2.5,0.0,0.15,8,96.4515,6.9866,0.3742,27.7434,28.81,4.8744,59,0.0,0.2518,196451.52,2014-01-01~2024-01-01
172,A,15,20,12,2.5,0.05,0.15,8,183.7751,10.9951,0.6107,24.1957,41.98,3.6092,81,0.0,0.4544,283775.09,2014-01-01~2024-01-01
173,B,15,20,12,2.5,0.05,0.15,8,96.1985,6.9729,0.376,27.5964,28.81,4.8709,59,0.0,0.2527,196198.5,2014-01-01~2024-01-01
174,A,15,20,12,2.5,0.1,0.15,8,174.0845,10.61,0.593,26.0926,40.24,3.7036,82,0.0,0.4066,274084.48,2014-01-01~2024-01-01
175,B,15,20,12,2.5,0.1,0.15,8,114.1439,7.9133,0.4058,26.5933,30.36,4.911,56,0.0,0.2976,214143.86,2014-01-01~2024-01-01
176,A,15,20,12,2.5,0.15,0.15,8,175.3341,10.6603,0.6003,25.7177,40.96,3.6074,83,0.0,0.4145,275334.12,2014-01-01~2024-01-01
177,B,15,20,12,2.5,0.15,0.15,8,108.6356,7.6324,0.394,26.323,30.36,4.666,56,0.0,0.29,208635.63,2014-01-01~2024-01-01
178,A,15,20,12,2.5,0.2,0.15,8,163.0942,10.1582,0.5763,25.4818,40.48,3.6039,84,0.0,0.3986,263094.18,2014-01-01~2024-01-01
179,B,15,20,12,2.5,0.2,0.15,8,112.18,7.8139,0.3992,26.4486,31.58,4.444,57,0.0,0.2954,212179.97,2014-01-01~2024-01-01
180,A,15,25,8,1.5,0.0,0.15,8,185.7954,11.0738,0.5332,18.7383,40.95,3.2329,105,0.0,0.591,285795.41,2014-01-01~2024-01-01
181,B,15,25,8,1.5,0.0,0.15,8,31.1,2.7453,0.2041,27.3455,28.95,3.4336,76,0.0,0.1004,131100.01,2014-01-01~2024-01-01
182,A,15,25,8,1.5,0.05,0.15,8,171.1996,10.493,0.5074,18.6351,40.0,3.2654,105,0.0,0.5631,271199.6,2014-01-01~2024-01-01
183,B,15,25,8,1.5,0.05,0.15,8,32.6362,2.8651,0.2151,26.6663,28.95,3.4991,76,0.0,0.1074,132636.22,2014-01-01~2024-01-01
184,A,15,25,8,1.5,0.1,0.15,8,170.4703,10.4633,0.5119,17.8051,40.19,3.262,107,0.0,0.5877,270470.31,2014-01-01~2024-01-01
185,B,15,25,8,1.5,0.1,0.15,8,35.7658,3.1053,0.2327,26.5655,29.73,3.4781,74,0.0,0.1169,135765.79,2014-01-01~2024-01-01
186,A,15,25,8,1.5,0.15,0.15,8,185.5496,11.0643,0.5326,17.7467,40.74,3.3069,108,0.0,0.6235,285549.63,2014-01-01~2024-01-01
187,B,15,25,8,1.5,0.15,0.15,8,33.942,2.9659,0.2197,27.7427,29.73,3.3848,74,0.0,0.1069,133941.97,2014-01-01~2024-01-01
188,A,15,25,8,1.5,0.2,0.15,8,190.2323,11.2451,0.5339,17.0529,40.74,3.3879,108,0.0,0.6594,290232.3,2014-01-01~2024-01-01
189,B,15,25,8,1.5,0.2,0.15,8,36.3121,3.1467,0.2308,27.6216,30.67,3.3176,75,0.0,0.1139,136312.11,2014-01-01~2024-01-01
190,A,15,25,8,2.0,0.0,0.15,8,185.7954,11.0738,0.5332,18.7383,40.95,3.2329,105,0.0,0.591,285795.41,2014-01-01~2024-01-01
191,B,15,25,8,2.0,0.0,0.15,8,31.1,2.7453,0.2041,27.3455,28.95,3.4336,76,0.0,0.1004,131100.01,2014-01-01~2024-01-01
192,A,15,25,8,2.0,0.05,0.15,8,171.1996,10.493,0.5074,18.6351,40.0,3.2654,105,0.0,0.5631,271199.6,2014-01-01~2024-01-01
193,B,15,25,8,2.0,0.05,0.15,8,32.6362,2.8651,0.2151,26.6663,28.95,3.4991,76,0.0,0.1074,132636.22,2014-01-01~2024-01-01
194,A,15,25,8,2.0,0.1,0.15,8,170.4703,10.4633,0.5119,17.8051,40.19,3.262,107,0.0,0.5877,270470.31,2014-01-01~2024-01-01
195,B,15,25,8,2.0,0.1,0.15,8,35.7658,3.1053,0.2327,26.5655,29.73,3.4781,74,0.0,0.1169,135765.79,2014-01-01~2024-01-01
196,A,15,25,8,2.0,0.15,0.15,8,185.5496,11.0643,0.5326,17.7467,40.74,3.3069,108,0.0,0.6235,285549.63,2014-01-01~2024-01-01
197,B,15,25,8,2.0,0.15,0.15,8,33.942,2.9659,0.2197,27.7427,29.73,3.3848,74,0.0,0.1069,133941.97,2014-01-01~2024-01-01
198,A,15,25,8,2.0,0.2,0.15,8,190.2323,11.2451,0.5339,17.0529,40.74,3.3879,108,0.0,0.6594,290232.3,2014-01-01~2024-01-01
199,B,15,25,8,2.0,0.2,0.15,8,36.3121,3.1467,0.2308,27.6216,30.67,3.3176,75,0.0,0.1139,136312.11,2014-01-01~2024-01-01
200,A,15,25,8,2.5,0.0,0.15,8,185.7954,11.0738,0.5332,18.7383,40.95,3.2329,105,0.0,0.591,285795.41,2014-01-01~2024-01-01
201,B,15,25,8,2.5,0.0,0.15,8,31.1,2.7453,0.2041,27.3455,28.95,3.4336,76,0.0,0.1004,131100.01,2014-01-01~2024-01-01
202,A,15,25,8,2.5,0.05,0.15,8,171.1996,10.493,0.5074,18.6351,40.0,3.2654,105,0.0,0.5631,271199.6,2014-01-01~2024-01-01
203,B,15,25,8,2.5,0.05,0.15,8,32.6362,2.8651,0.2151,26.6663,28.95,3.4991,76,0.0,0.1074,132636.22,2014-01-01~2024-01-01
204,A,15,25,8,2.5,0.1,0.15,8,170.4703,10.4633,0.5119,17.8051,40.19,3.262,107,0.0,0.5877,270470.31,2014-01-01~2024-01-01
205,B,15,25,8,2.5,0.1,0.15,8,35.7658,3.1053,0.2327,26.5655,29.73,3.4781,74,0.0,0.1169,135765.79,2014-01-01~2024-01-01
206,A,15,25,8,2.5,0.15,0.15,8,185.5496,11.0643,0.5326,17.7467,40.74,3.3069,108,0.0,0.6235,285549.63,2014-01-01~2024-01-01
207,B,15,25,8,2.5,0.15,0.15,8,33.942,2.9659,0.2197,27.7427,29.73,3.3848,74,0.0,0.1069,133941.97,2014-01-01~2024-01-01
208,A,15,25,8,2.5,0.2,0.15,8,190.2323,11.2451,0.5339,17.0529,40.74,3.3879,108,0.0,0.6594,290232.3,2014-01-01~2024-01-01
209,B,15,25,8,2.5,0.2,0.15,8,36.3121,3.1467,0.2308,27.6216,30.67,3.3176,75,0.0,0.1139,136312.11,2014-01-01~2024-01-01
210,A,15,25,10,1.5,0.0,0.15,8,151.4543,9.6608,0.4697,20.714,42.86,2.8288,91,0.0,0.4664,251454.28,2014-01-01~2024-01-01
211,B,15,25,10,1.5,0.0,0.15,8,96.0711,6.9659,0.3439,27.2752,31.82,3.9764,66,0.0,0.2554,196071.13,2014-01-01~2024-01-01
212,A,15,25,10,1.5,0.05,0.15,8,156.0316,9.8588,0.4801,20.5583,43.48,2.7745,92,0.0,0.4796,256031.61,2014-01-01~2024-01-01
213,B,15,25,10,1.5,0.05,0.15,8,94.6654,6.889,0.344,27.1487,31.82,3.9568,66,0.0,0.2537,194665.41,2014-01-01~2024-01-01
214,A,15,25,10,1.5,0.1,0.15,8,161.4046,10.0873,0.4962,20.0728,43.96,2.7614,91,0.0,0.5025,261404.61,2014-01-01~2024-01-01
215,B,15,25,10,1.5,0.1,0.15,8,105.0975,7.4485,0.3716,27.0343,33.87,3.8121,62,0.0,0.2755,205097.48,2014-01-01~2024-01-01
216,A,15,25,10,1.5,0.15,0.15,8,141.8577,9.2349,0.4582,19.2308,43.33,2.6618,90,0.0,0.4802,241857.65,2014-01-01~2024-01-01
217,B,15,25,10,1.5,0.15,0.15,8,100.0043,7.1786,0.3609,28.6752,33.87,3.6453,62,0.0,0.2503,200004.26,2014-01-01~2024-01-01
218,A,15,25,10,1.5,0.2,0.15,8,139.7293,9.1383,0.4618,19.0521,43.96,2.5785,91,0.0,0.4797,239729.32,2014-01-01~2024-01-01
219,B,15,25,10,1.5,0.2,0.15,8,100.0135,7.1791,0.3629,28.5434,34.38,3.5558,64,0.0,0.2515,200013.46,2014-01-01~2024-01-01
220,A,15,25,10,2.0,0.0,0.15,8,151.4543,9.6608,0.4697,20.714,42.86,2.8288,91,0.0,0.4664,251454.28,2014-01-01~2024-01-01
221,B,15,25,10,2.0,0.0,0.15,8,96.0711,6.9659,0.3439,27.2752,31.82,3.9764,66,0.0,0.2554,196071.13,2014-01-01~2024-01-01
222,A,15,25,10,2.0,0.05,0.15,8,156.0316,9.8588,0.4801,20.5583,43.48,2.7745,92,0.0,0.4796,256031.61,2014-01-01~2024-01-01
223,B,15,25,10,2.0,0.05,0.15,8,94.6654,6.889,0.344,27.1487,31.82,3.9568,66,0.0,0.2537,194665.41,2014-01-01~2024-01-01
224,A,15,25,10,2.0,0.1,0.15,8,161.4046,10.0873,0.4962,20.0728,43.96,2.7614,91,0.0,0.5025,261404.61,2014-01-01~2024-01-01
225,B,15,25,10,2.0,0.1,0.15,8,105.0975,7.4485,0.3716,27.0343,33.87,3.8121,62,0.0,0.2755,205097.48,2014-01-01~2024-01-01
226,A,15,25,10,2.0,0.15,0.15,8,141.8577,9.2349,0.4582,19.2308,43.33,2.6618,90,0.0,0.4802,241857.65,2014-01-01~2024-01-01
227,B,15,25,10,2.0,0.15,0.15,8,100.0043,7.1786,0.3609,28.6752,33.87,3.6453,62,0.0,0.2503,200004.26,2014-01-01~2024-01-01
228,A,15,25,10,2.0,0.2,0.15,8,139.7293,9.1383,0.4618,19.0521,43.96,2.5785,91,0.0,0.4797,239729.32,2014-01-01~2024-01-01
229,B,15,25,10,2.0,0.2,0.15,8,100.0135,7.1791,0.3629,28.5434,34.38,3.5558,64,0.0,0.2515,200013.46,2014-01-01~2024-01-01
230,A,15,25,10,2.5,0.0,0.15,8,151.4543,9.6608,0.4697,20.714,42.86,2.8288,91,0.0,0.4664,251454.28,2014-01-01~2024-01-01
231,B,15,25,10,2.5,0.0,0.15,8,96.0711,6.9659,0.3439,27.2752,31.82,3.9764,66,0.0,0.2554,196071.13,2014-01-01~2024-01-01
232,A,15,25,10,2.5,0.05,0.15,8,156.0316,9.8588,0.4801,20.5583,43.48,2.7745,92,0.0,0.4796,256031.61,2014-01-01~2024-01-01
233,B,15,25,10,2.5,0.05,0.15,8,94.6654,6.889,0.344,27.1487,31.82,3.9568,66,0.0,0.2537,194665.41,2014-01-01~2024-01-01
234,A,15,25,10,2.5,0.1,0.15,8,161.4046,10.0873,0.4962,20.0728,43.96,2.7614,91,0.0,0.5025,261404.61,2014-01-01~2024-01-01
235,B,15,25,10,2.5,0.1,0.15,8,105.0975,7.4485,0.3716,27.0343,33.87,3.8121,62,0.0,0.2755,205097.48,2014-01-01~2024-01-01
236,A,15,25,10,2.5,0.15,0.15,8,141.8577,9.2349,0.4582,19.2308,43.33,2.6618,90,0.0,0.4802,241857.65,2014-01-01~2024-01-01
238,A,15,25,10,2.5,0.2,0.15,8,139.7293,9.1383,0.4618,19.0521,43.96,2.5785,91,0.0,0.4797,239729.32,2014-01-01~2024-01-01
237,B,15,25,10,2.5,0.15,0.15,8,100.0043,7.1786,0.3609,28.6752,33.87,3.6453,62,0.0,0.2503,200004.26,2014-01-01~2024-01-01
239,B,15,25,10,2.5,0.2,0.15,8,100.0135,7.1791,0.3629,28.5434,34.38,3.5558,64,0.0,0.2515,200013.46,2014-01-01~2024-01-01
240,A,15,25,12,1.5,0.0,0.15,8,191.1398,11.2798,0.5575,27.8522,39.74,3.9926,78,0.0,0.405,291139.83,2014-01-01~2024-01-01
241,B,15,25,12,1.5,0.0,0.15,8,96.4515,6.9866,0.3742,27.7434,28.81,4.8744,59,0.0,0.2518,196451.52,2014-01-01~2024-01-01
242,A,15,25,12,1.5,0.05,0.15,8,187.2675,11.1309,0.5551,27.7192,39.74,3.8887,78,0.0,0.4016,287267.47,2014-01-01~2024-01-01
243,B,15,25,12,1.5,0.05,0.15,8,96.1985,6.9729,0.376,27.5964,28.81,4.8709,59,0.0,0.2527,196198.5,2014-01-01~2024-01-01
244,A,15,25,12,1.5,0.1,0.15,8,210.2811,11.9908,0.5759,27.1335,40.26,4.1316,77,0.0,0.4419,310281.09,2014-01-01~2024-01-01
245,B,15,25,12,1.5,0.1,0.15,8,114.1439,7.9133,0.4058,26.5933,30.36,4.911,56,0.0,0.2976,214143.86,2014-01-01~2024-01-01
246,A,15,25,12,1.5,0.15,0.15,8,190.1196,11.2408,0.5406,26.5709,40.26,3.8977,77,0.0,0.423,290119.55,2014-01-01~2024-01-01
247,B,15,25,12,1.5,0.15,0.15,8,108.6356,7.6324,0.394,26.323,30.36,4.666,56,0.0,0.29,208635.63,2014-01-01~2024-01-01
248,A,15,25,12,1.5,0.2,0.15,8,190.8349,11.2682,0.5479,26.3631,40.26,3.914,77,0.0,0.4274,290834.93,2014-01-01~2024-01-01
249,B,15,25,12,1.5,0.2,0.15,8,112.18,7.8139,0.3992,26.4486,31.58,4.444,57,0.0,0.2954,212179.97,2014-01-01~2024-01-01
251,B,15,25,12,2.0,0.0,0.15,8,96.4515,6.9866,0.3742,27.7434,28.81,4.8744,59,0.0,0.2518,196451.52,2014-01-01~2024-01-01
250,A,15,25,12,2.0,0.0,0.15,8,191.1398,11.2798,0.5575,27.8522,39.74,3.9926,78,0.0,0.405,291139.83,2014-01-01~2024-01-01
252,A,15,25,12,2.0,0.05,0.15,8,187.2675,11.1309,0.5551,27.7192,39.74,3.8887,78,0.0,0.4016,287267.47,2014-01-01~2024-01-01
253,B,15,25,12,2.0,0.05,0.15,8,96.1985,6.9729,0.376,27.5964,28.81,4.8709,59,0.0,0.2527,196198.5,2014-01-01~2024-01-01
254,A,15,25,12,2.0,0.1,0.15,8,210.2811,11.9908,0.5759,27.1335,40.26,4.1316,77,0.0,0.4419,310281.09,2014-01-01~2024-01-01
255,B,15,25,12,2.0,0.1,0.15,8,114.1439,7.9133,0.4058,26.5933,30.36,4.911,56,0.0,0.2976,214143.86,2014-01-01~2024-01-01
256,A,15,25,12,2.0,0.15,0.15,8,190.1196,11.2408,0.5406,26.5709,40.26,3.8977,77,0.0,0.423,290119.55,2014-01-01~2024-01-01
257,B,15,25,12,2.0,0.15,0.15,8,108.6356,7.6324,0.394,26.323,30.36,4.666,56,0.0,0.29,208635.63,2014-01-01~2024-01-01
258,A,15,25,12,2.0,0.2,0.15,8,190.8349,11.2682,0.5479,26.3631,40.26,3.914,77,0.0,0.4274,290834.93,2014-01-01~2024-01-01
259,B,15,25,12,2.0,0.2,0.15,8,112.18,7.8139,0.3992,26.4486,31.58,4.444,57,0.0,0.2954,212179.97,2014-01-01~2024-01-01
260,A,15,25,12,2.5,0.0,0.15,8,191.1398,11.2798,0.5575,27.8522,39.74,3.9926,78,0.0,0.405,291139.83,2014-01-01~2024-01-01
261,B,15,25,12,2.5,0.0,0.15,8,96.4515,6.9866,0.3742,27.7434,28.81,4.8744,59,0.0,0.2518,196451.52,2014-01-01~2024-01-01
262,A,15,25,12,2.5,0.05,0.15,8,187.2675,11.1309,0.5551,27.7192,39.74,3.8887,78,0.0,0.4016,287267.47,2014-01-01~2024-01-01
263,B,15,25,12,2.5,0.05,0.15,8,96.1985,6.9729,0.376,27.5964,28.81,4.8709,59,0.0,0.2527,196198.5,2014-01-01~2024-01-01
264,A,15,25,12,2.5,0.1,0.15,8,210.2811,11.9908,0.5759,27.1335,40.26,4.1316,77,0.0,0.4419,310281.09,2014-01-01~2024-01-01
265,B,15,25,12,2.5,0.1,0.15,8,114.1439,7.9133,0.4058,26.5933,30.36,4.911,56,0.0,0.2976,214143.86,2014-01-01~2024-01-01
266,A,15,25,12,2.5,0.15,0.15,8,190.1196,11.2408,0.5406,26.5709,40.26,3.8977,77,0.0,0.423,290119.55,2014-01-01~2024-01-01
267,B,15,25,12,2.5,0.15,0.15,8,108.6356,7.6324,0.394,26.323,30.36,4.666,56,0.0,0.29,208635.63,2014-01-01~2024-01-01
268,A,15,25,12,2.5,0.2,0.15,8,190.8349,11.2682,0.5479,26.3631,40.26,3.914,77,0.0,0.4274,290834.93,2014-01-01~2024-01-01
269,B,15,25,12,2.5,0.2,0.15,8,112.18,7.8139,0.3992,26.4486,31.58,4.444,57,0.0,0.2954,212179.97,2014-01-01~2024-01-01
270,A,20,15,8,1.5,0.0,0.15,8,162.1851,10.1201,0.5183,26.608,38.6,3.0282,114,0.0,0.3803,262185.15,2014-01-01~2024-01-01
271,B,20,15,8,1.5,0.0,0.15,8,45.9863,3.8564,0.3102,26.9119,33.33,3.1097,75,0.0,0.1433,145986.32,2014-01-01~2024-01-01
272,A,20,15,8,1.5,0.05,0.15,8,157.6314,9.9273,0.5125,26.9228,38.6,3.0006,114,0.0,0.3687,257631.44,2014-01-01~2024-01-01
273,B,20,15,8,1.5,0.05,0.15,8,53.1207,4.3532,0.3436,26.6215,33.33,3.3435,72,0.0,0.1635,153120.72,2014-01-01~2024-01-01
274,A,20,15,8,1.5,0.1,0.15,8,160.26,10.0389,0.5191,26.4798,38.05,3.0906,113,0.0,0.3791,260260.0,2014-01-01~2024-01-01
275,B,20,15,8,1.5,0.1,0.15,8,51.1874,4.2207,0.3289,27.7762,33.33,3.2522,72,0.0,0.152,151187.43,2014-01-01~2024-01-01
276,A,20,15,8,1.5,0.15,0.15,8,148.073,9.5124,0.5045,23.0857,37.39,3.1144,115,0.0,0.412,248073.03,2014-01-01~2024-01-01
277,B,20,15,8,1.5,0.15,0.15,8,52.1059,4.2839,0.3387,27.0989,33.33,3.3215,72,0.0,0.1581,152105.9,2014-01-01~2024-01-01
278,A,20,15,8,1.5,0.2,0.15,8,170.7,10.4726,0.5575,22.1803,37.72,3.3003,114,0.0,0.4722,270699.96,2014-01-01~2024-01-01
279,B,20,15,8,1.5,0.2,0.15,8,50.8768,4.1993,0.3535,26.9555,32.43,3.4626,74,0.0,0.1558,150876.79,2014-01-01~2024-01-01
280,A,20,15,8,2.0,0.0,0.15,8,162.1851,10.1201,0.5183,26.608,38.6,3.0282,114,0.0,0.3803,262185.15,2014-01-01~2024-01-01
281,B,20,15,8,2.0,0.0,0.15,8,45.9863,3.8564,0.3102,26.9119,33.33,3.1097,75,0.0,0.1433,145986.32,2014-01-01~2024-01-01
282,A,20,15,8,2.0,0.05,0.15,8,157.6314,9.9273,0.5125,26.9228,38.6,3.0006,114,0.0,0.3687,257631.44,2014-01-01~2024-01-01
283,B,20,15,8,2.0,0.05,0.15,8,53.1207,4.3532,0.3436,26.6215,33.33,3.3435,72,0.0,0.1635,153120.72,2014-01-01~2024-01-01
284,A,20,15,8,2.0,0.1,0.15,8,160.26,10.0389,0.5191,26.4798,38.05,3.0906,113,0.0,0.3791,260260.0,2014-01-01~2024-01-01
285,B,20,15,8,2.0,0.1,0.15,8,51.1874,4.2207,0.3289,27.7762,33.33,3.2522,72,0.0,0.152,151187.43,2014-01-01~2024-01-01
286,A,20,15,8,2.0,0.15,0.15,8,148.073,9.5124,0.5045,23.0857,37.39,3.1144,115,0.0,0.412,248073.03,2014-01-01~2024-01-01
287,B,20,15,8,2.0,0.15,0.15,8,52.1059,4.2839,0.3387,27.0989,33.33,3.3215,72,0.0,0.1581,152105.9,2014-01-01~2024-01-01
288,A,20,15,8,2.0,0.2,0.15,8,170.7,10.4726,0.5575,22.1803,37.72,3.3003,114,0.0,0.4722,270699.96,2014-01-01~2024-01-01
289,B,20,15,8,2.0,0.2,0.15,8,50.8768,4.1993,0.3535,26.9555,32.43,3.4626,74,0.0,0.1558,150876.79,2014-01-01~2024-01-01
290,A,20,15,8,2.5,0.0,0.15,8,162.1851,10.1201,0.5183,26.608,38.6,3.0282,114,0.0,0.3803,262185.15,2014-01-01~2024-01-01
291,B,20,15,8,2.5,0.0,0.15,8,45.9863,3.8564,0.3102,26.9119,33.33,3.1097,75,0.0,0.1433,145986.32,2014-01-01~2024-01-01
292,A,20,15,8,2.5,0.05,0.15,8,157.6314,9.9273,0.5125,26.9228,38.6,3.0006,114,0.0,0.3687,257631.44,2014-01-01~2024-01-01
293,B,20,15,8,2.5,0.05,0.15,8,53.1207,4.3532,0.3436,26.6215,33.33,3.3435,72,0.0,0.1635,153120.72,2014-01-01~2024-01-01
294,A,20,15,8,2.5,0.1,0.15,8,160.26,10.0389,0.5191,26.4798,38.05,3.0906,113,0.0,0.3791,260260.0,2014-01-01~2024-01-01
296,A,20,15,8,2.5,0.15,0.15,8,148.073,9.5124,0.5045,23.0857,37.39,3.1144,115,0.0,0.412,248073.03,2014-01-01~2024-01-01
295,B,20,15,8,2.5,0.1,0.15,8,51.1874,4.2207,0.3289,27.7762,33.33,3.2522,72,0.0,0.152,151187.43,2014-01-01~2024-01-01
297,B,20,15,8,2.5,0.15,0.15,8,52.1059,4.2839,0.3387,27.0989,33.33,3.3215,72,0.0,0.1581,152105.9,2014-01-01~2024-01-01
298,A,20,15,8,2.5,0.2,0.15,8,170.7,10.4726,0.5575,22.1803,37.72,3.3003,114,0.0,0.4722,270699.96,2014-01-01~2024-01-01
299,B,20,15,8,2.5,0.2,0.15,8,50.8768,4.1993,0.3535,26.9555,32.43,3.4626,74,0.0,0.1558,150876.79,2014-01-01~2024-01-01
300,A,20,15,10,1.5,0.0,0.15,8,84.5971,6.3227,0.4353,29.1033,38.68,2.404,106,0.0,0.2173,184597.14,2014-01-01~2024-01-01
301,B,20,15,10,1.5,0.0,0.15,8,103.9202,7.3866,0.3958,26.8677,35.94,3.3292,64,0.0,0.2749,203920.22,2014-01-01~2024-01-01
302,A,20,15,10,1.5,0.05,0.15,8,128.3734,8.6099,0.5657,28.1005,40.38,2.6981,104,0.0,0.3064,228373.45,2014-01-01~2024-01-01
303,B,20,15,10,1.5,0.05,0.15,8,109.8193,7.6934,0.4135,26.739,37.1,3.3035,62,0.0,0.2877,209819.28,2014-01-01~2024-01-01
304,A,20,15,10,1.5,0.1,0.15,8,129.1038,8.6446,0.5718,27.5733,40.38,2.7051,104,0.0,0.3135,229103.8,2014-01-01~2024-01-01
305,B,20,15,10,1.5,0.1,0.15,8,104.073,7.3947,0.4001,28.3684,37.1,3.1587,62,0.0,0.2607,204073.02,2014-01-01~2024-01-01
306,A,20,15,10,1.5,0.15,0.15,8,117.2161,8.0672,0.5717,24.7023,39.62,2.6928,106,0.0,0.3266,217216.15,2014-01-01~2024-01-01
307,B,20,15,10,1.5,0.15,0.15,8,107.2754,7.5621,0.4129,28.237,37.1,3.2031,62,0.0,0.2678,207275.38,2014-01-01~2024-01-01
308,A,20,15,10,1.5,0.2,0.15,8,127.6797,8.5769,0.5995,23.4195,40.0,2.7426,105,0.0,0.3662,227679.71,2014-01-01~2024-01-01
309,B,20,15,10,1.5,0.2,0.15,8,91.1281,6.6931,0.3836,28.1062,35.94,3.1681,64,0.0,0.2381,191128.1,2014-01-01~2024-01-01
310,A,20,15,10,2.0,0.0,0.15,8,84.5971,6.3227,0.4353,29.1033,38.68,2.404,106,0.0,0.2173,184597.14,2014-01-01~2024-01-01
311,B,20,15,10,2.0,0.0,0.15,8,103.9202,7.3866,0.3958,26.8677,35.94,3.3292,64,0.0,0.2749,203920.22,2014-01-01~2024-01-01
312,A,20,15,10,2.0,0.05,0.15,8,128.3734,8.6099,0.5657,28.1005,40.38,2.6981,104,0.0,0.3064,228373.45,2014-01-01~2024-01-01
313,B,20,15,10,2.0,0.05,0.15,8,109.8193,7.6934,0.4135,26.739,37.1,3.3035,62,0.0,0.2877,209819.28,2014-01-01~2024-01-01
314,A,20,15,10,2.0,0.1,0.15,8,129.1038,8.6446,0.5718,27.5733,40.38,2.7051,104,0.0,0.3135,229103.8,2014-01-01~2024-01-01
315,B,20,15,10,2.0,0.1,0.15,8,104.073,7.3947,0.4001,28.3684,37.1,3.1587,62,0.0,0.2607,204073.02,2014-01-01~2024-01-01
316,A,20,15,10,2.0,0.15,0.15,8,117.2161,8.0672,0.5717,24.7023,39.62,2.6928,106,0.0,0.3266,217216.15,2014-01-01~2024-01-01
317,B,20,15,10,2.0,0.15,0.15,8,107.2754,7.5621,0.4129,28.237,37.1,3.2031,62,0.0,0.2678,207275.38,2014-01-01~2024-01-01
318,A,20,15,10,2.0,0.2,0.15,8,127.6797,8.5769,0.5995,23.4195,40.0,2.7426,105,0.0,0.3662,227679.71,2014-01-01~2024-01-01
319,B,20,15,10,2.0,0.2,0.15,8,91.1281,6.6931,0.3836,28.1062,35.94,3.1681,64,0.0,0.2381,191128.1,2014-01-01~2024-01-01
320,A,20,15,10,2.5,0.0,0.15,8,84.5971,6.3227,0.4353,29.1033,38.68,2.404,106,0.0,0.2173,184597.14,2014-01-01~2024-01-01
321,B,20,15,10,2.5,0.0,0.15,8,103.9202,7.3866,0.3958,26.8677,35.94,3.3292,64,0.0,0.2749,203920.22,2014-01-01~2024-01-01
322,A,20,15,10,2.5,0.05,0.15,8,128.3734,8.6099,0.5657,28.1005,40.38,2.6981,104,0.0,0.3064,228373.45,2014-01-01~2024-01-01
323,B,20,15,10,2.5,0.05,0.15,8,109.8193,7.6934,0.4135,26.739,37.1,3.3035,62,0.0,0.2877,209819.28,2014-01-01~2024-01-01
324,A,20,15,10,2.5,0.1,0.15,8,129.1038,8.6446,0.5718,27.5733,40.38,2.7051,104,0.0,0.3135,229103.8,2014-01-01~2024-01-01
325,B,20,15,10,2.5,0.1,0.15,8,104.073,7.3947,0.4001,28.3684,37.1,3.1587,62,0.0,0.2607,204073.02,2014-01-01~2024-01-01
326,A,20,15,10,2.5,0.15,0.15,8,117.2161,8.0672,0.5717,24.7023,39.62,2.6928,106,0.0,0.3266,217216.15,2014-01-01~2024-01-01
